	sub_id	agent	tau_gen	lambda_gen	interrupted	duration	n_tr	n_tr_b1	n_tr_b2	n_tr_b3	mean_tr_over_blocks	std_tr_over_blocks	n_tr_r1	n_tr_r2	n_tr_r3	n_tr_r4	n_tr_r5	n_tr_r6	n_tr_r7	n_tr_r8	n_tr_r9	n_tr_r10	n_val_actions	n_val_blocks	n_val_rounds	n_drills	p_drills	mean_drills	std_drills	n_steps	p_steps	n_drills_b1	n_drills_b2	n_drills_b3	mean_drills_b1	mean_drills_b2	mean_drills_b3	n_steps_b1	n_steps_b2	n_steps_b3	n_drills_r01	n_drills_r02	n_drills_r03	n_drills_r04	n_drills_r05	n_drills_r06	n_drills_r07	n_drills_r08	n_drills_r09	n_drills_r10	n_steps_r01	n_steps_r02	n_steps_r03	n_steps_r04	n_steps_r05	n_steps_r06	n_steps_r07	n_steps_r08	n_steps_r09	n_steps_r10	n_tr_giv_hides_0	n_tr_giv_hides_1	p_tr_giv_hides_0	p_tr_giv_hides_1	p_unv_if_drill	p_unv_if_step	p_visible_hide_giv_0.0_tr_disc	p_visible_hide_giv_1.0_tr_disc	n_tr_giv_hides_2	p_tr_giv_hides_2	n_tr_giv_hides_3	p_tr_giv_hides_3	n_tr_giv_hides_4	n_tr_giv_hides_5	p_tr_giv_hides_4	p_tr_giv_hides_5	n_tr_giv_hides_6	p_tr_giv_hides_6
7335	A3_rep-1_tau-500_lambda-1000_part-41	A3	0.5	1.0	0	n/a	5.0	2.0	2.0	1.0	1.6666666666666667	0.4714045207910317	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	342	3	30	63	0.18421052631578946	0.18421052631578946	0.3876557858593746	279	0.8157894736842105	20	21	22	0.18518518518518517	0.1826086956521739	0.18487394957983194	88	94	97	5	8	6	9	10	3	10	9	3	0	20	28	30	27	26	32	26	27	31	32	1.0	3.0	0.0125	0.015228426395939087	1.3968253968253967	n/a	0.2702702702702703	0.2	1.0	0.015384615384615385	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7336	A3_rep-1_tau-500_lambda-1000_part-42	A3	0.5	1.0	0	n/a	9.0	2.0	2.0	5.0	3.0	1.4142135623730951	0.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	327	3	30	63	0.1926605504587156	0.1926605504587156	0.39438872037072803	264	0.8073394495412844	21	20	22	0.1875	0.20202020202020202	0.1896551724137931	91	79	94	7	8	8	1	9	6	7	3	11	3	29	25	22	23	27	20	27	33	25	33	0.0	3.0	0.0	0.03488372093023256	1.492063492063492	n/a	0.16666666666666666	0.2222222222222222	3.0	0.028846153846153848	2.0	0.03333333333333333	1.0	0.0	0.07142857142857142	0.0	n/a	n/a
7337	A3_rep-1_tau-500_lambda-1000_part-43	A3	0.5	1.0	0	n/a	7.0	2.0	3.0	2.0	2.3333333333333335	0.4714045207910317	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	322	3	30	61	0.18944099378881987	0.18944099378881987	0.39185852505862906	261	0.8105590062111802	12	20	29	0.11214953271028037	0.18181818181818182	0.2761904761904762	95	90	76	4	6	7	6	8	11	4	7	6	2	21	26	23	30	26	25	25	29	30	26	2.0	1.0	0.02564102564102564	0.010869565217391304	1.3278688524590163	n/a	0.1282051282051282	0.14285714285714285	1.0	0.03125	1.0	0.010869565217391304	2.0	n/a	0.07142857142857142	n/a	n/a	n/a
7338	A3_rep-1_tau-500_lambda-1000_part-44	A3	0.5	1.0	0	n/a	5.0	3.0	0.0	2.0	1.6666666666666667	1.247219128924647	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	324	3	30	66	0.2037037037037037	0.2037037037037037	0.4027511698320656	258	0.7962962962962963	25	16	25	0.24509803921568626	0.13333333333333333	0.24509803921568626	77	104	77	0	9	6	7	8	12	8	7	8	1	14	27	30	22	28	24	26	29	28	30	2.0	1.0	0.0425531914893617	0.011235955056179775	1.378787878787879	n/a	0.3157894736842105	0.2	0.0	0.0	2.0	0.05263157894736842	n/a	n/a	n/a	n/a	n/a	n/a
7339	A3_rep-1_tau-500_lambda-1000_part-45	A3	0.5	1.0	0	n/a	10.0	5.0	4.0	1.0	3.3333333333333335	1.699673171197595	1.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	308	3	30	55	0.17857142857142858	0.17857142857142858	0.3829930462415574	253	0.8214285714285714	19	14	22	0.17117117117117117	0.1728395061728395	0.1896551724137931	92	67	94	3	5	6	7	11	7	6	2	8	0	29	31	15	18	25	23	30	33	24	25	6.0	0.0	0.047619047619047616	0.0	1.2181818181818183	n/a	0.1724137931034483	0.2	2.0	0.03225806451612903	2.0	0.038461538461538464	0.0	n/a	0.0	n/a	n/a	n/a
7340	A3_rep-1_tau-500_lambda-1000_part-46	A3	0.5	1.0	0	n/a	5.0	2.0	1.0	2.0	1.6666666666666667	0.4714045207910317	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	332	3	30	72	0.21686746987951808	0.21686746987951808	0.41211159943342335	260	0.7831325301204819	28	22	22	0.24561403508771928	0.1981981981981982	0.205607476635514	86	89	85	12	3	6	9	6	12	11	9	3	1	24	33	30	27	23	24	25	25	18	31	1.0	1.0	0.007575757575757576	0.012195121951219513	1.3194444444444444	n/a	0.5925925925925926	0.4	1.0	0.013157894736842105	0.0	0.0	2.0	n/a	0.06896551724137931	n/a	n/a	n/a
7341	A3_rep-1_tau-500_lambda-1000_part-47	A3	0.5	1.0	0	n/a	11.0	2.0	3.0	6.0	3.6666666666666665	1.699673171197595	2.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	297	3	30	71	0.23905723905723905	0.23905723905723905	0.426507767234747	226	0.7609427609427609	33	19	19	0.28695652173913044	0.20652173913043478	0.2111111111111111	82	73	71	4	11	6	4	8	9	8	12	8	1	21	25	15	27	28	20	28	24	26	12	5.0	0.0	0.049019607843137254	0.0	1.5352112676056338	n/a	0.1724137931034483	0.18181818181818182	5.0	0.06329113924050633	1.0	0.016129032258064516	n/a	n/a	n/a	n/a	n/a	n/a
7342	A3_rep-1_tau-500_lambda-1000_part-48	A3	0.5	1.0	0	n/a	13.0	4.0	5.0	4.0	4.333333333333333	0.4714045207910317	3.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	269	3	30	53	0.1970260223048327	0.1970260223048327	0.39775214498424555	216	0.8029739776951673	20	14	19	0.20202020202020202	0.175	0.2111111111111111	79	66	71	2	4	8	4	8	7	5	10	5	0	8	14	28	20	28	19	25	26	23	25	4.0	5.0	0.07407407407407407	0.0625	1.3396226415094339	n/a	0.09615384615384616	0.07692307692307693	4.0	0.02962962962962963	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7343	A3_rep-1_tau-500_lambda-1000_part-49	A3	0.5	1.0	0	n/a	8.0	4.0	3.0	1.0	2.6666666666666665	1.247219128924647	1.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	310	3	30	56	0.18064516129032257	0.18064516129032257	0.3847239100871116	254	0.8193548387096774	19	13	24	0.19791666666666666	0.1368421052631579	0.20168067226890757	77	82	95	6	8	3	6	8	8	9	1	6	1	20	28	32	17	28	28	23	20	30	28	2.0	3.0	0.03571428571428571	0.016483516483516484	1.625	n/a	0.5526315789473685	0.375	0.0	0.0	1.0	0.1	0.0	2.0	0.0	0.05555555555555555	n/a	n/a
7344	A3_rep-1_tau-500_lambda-1000_part-5	A3	0.5	1.0	0	n/a	9.0	1.0	5.0	3.0	3.0	1.632993161855452	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	3.0	299	3	30	55	0.18394648829431437	0.18394648829431437	0.38744054735985506	244	0.8160535117056856	15	15	25	0.13157894736842105	0.18292682926829268	0.24271844660194175	99	67	78	9	3	3	5	5	6	8	8	8	0	27	33	25	31	24	20	28	24	22	10	0.0	9.0	0.0	0.03765690376569038	1.3636363636363635	n/a	0.0	0.1111111111111111	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7345	A3_rep-1_tau-500_lambda-1000_part-50	A3	0.5	1.0	0	n/a	6.0	3.0	1.0	2.0	2.0	0.816496580927726	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	321	3	30	59	0.1838006230529595	0.1838006230529595	0.3873215124651655	262	0.8161993769470405	18	21	20	0.17647058823529413	0.17796610169491525	0.19801980198019803	84	97	81	3	4	2	9	10	9	9	7	6	0	13	24	32	27	26	24	27	29	30	30	3.0	2.0	0.04054054054054054	0.02	1.271186440677966	n/a	0.18518518518518517	0.16666666666666666	1.0	0.011363636363636364	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
7346	A3_rep-1_tau-500_lambda-1000_part-6	A3	0.5	1.0	0	n/a	9.0	2.0	5.0	2.0	3.0	1.4142135623730951	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	2.0	277	3	30	57	0.20577617328519857	0.20577617328519857	0.4042676586041709	220	0.7942238267148014	17	12	28	0.1650485436893204	0.1791044776119403	0.2616822429906542	86	55	79	2	6	8	5	6	5	11	9	4	1	23	30	17	20	26	15	25	27	22	15	1.0	4.0	0.014084507042253521	0.032520325203252036	1.3508771929824561	n/a	0.375	0.2222222222222222	4.0	0.04819277108433735	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7347	A3_rep-1_tau-500_lambda-1000_part-7	A3	0.5	1.0	0	n/a	3.0	0.0	2.0	1.0	1.0	0.816496580927726	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	337	3	30	72	0.21364985163204747	0.21364985163204747	0.40988241305239187	265	0.7863501483679525	20	23	29	0.16666666666666666	0.22115384615384615	0.25663716814159293	100	81	84	8	13	7	11	5	7	8	5	7	1	28	23	29	25	31	24	28	31	29	17	0.0	2.0	0.0	0.017699115044247787	1.5555555555555556	n/a	0.4	0.6666666666666666	0.0	0.0	1.0	0.030303030303030304	n/a	n/a	n/a	n/a	n/a	n/a
7348	A3_rep-1_tau-500_lambda-1000_part-8	A3	0.5	1.0	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	309	3	30	77	0.24919093851132687	0.24919093851132687	0.43254458114184136	232	0.7508090614886731	33	24	20	0.29464285714285715	0.24742268041237114	0.2	79	73	80	7	6	9	10	10	10	7	9	9	0	29	30	27	21	24	19	27	21	18	16	0.0	0.0	0.0	0.0	1.5714285714285714	n/a	0.7027027027027027	0.75	1.0	0.03125	3.0	0.04918032786885246	2.0	0.0	0.0273972602739726	0.0	2.0	0.05128205128205128
7349	A3_rep-1_tau-500_lambda-1000_part-9	A3	0.5	1.0	0	n/a	9.0	1.0	3.0	5.0	3.0	1.632993161855452	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	314	3	30	68	0.21656050955414013	0.21656050955414013	0.4119005404898024	246	0.7834394904458599	24	23	21	0.20869565217391303	0.21904761904761905	0.22340425531914893	91	82	73	10	6	6	8	7	9	3	11	7	1	19	30	24	27	23	19	33	20	24	27	1.0	1.0	0.015151515151515152	0.029411764705882353	1.5294117647058822	n/a	0.2641509433962264	0.3333333333333333	4.0	0.037383177570093455	0.0	0.0	2.0	1.0	0.04081632653061224	0.03333333333333333	n/a	n/a
7350	A3_rep-1_tau-500_lambda-100_part-1	A3	0.5	0.1	0	n/a	9.0	1.0	5.0	3.0	3.0	1.632993161855452	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	316	3	30	83	0.2626582278481013	0.2626582278481013	0.440078269392839	233	0.7373417721518988	33	21	29	0.2972972972972973	0.22340425531914893	0.26126126126126126	78	73	82	13	9	5	13	4	10	7	13	6	3	23	22	22	23	30	22	26	19	22	24	2.0	1.0	0.024691358024691357	0.023809523809523808	1.2289156626506024	n/a	0.3090909090909091	0.3333333333333333	2.0	0.025974025974025976	1.0	0.013513513513513514	3.0	n/a	0.07142857142857142	n/a	n/a	n/a
7351	A3_rep-1_tau-500_lambda-100_part-10	A3	0.5	0.1	0	n/a	12.0	5.0	5.0	2.0	4.0	1.4142135623730951	1.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	2.0	1.0	289	3	30	74	0.2560553633217993	0.2560553633217993	0.43645276289186286	215	0.7439446366782007	24	25	25	0.2553191489361702	0.2976190476190476	0.22522522522522523	70	59	86	12	3	8	6	10	10	8	11	6	0	14	20	23	20	26	24	20	25	18	25	2.0	3.0	0.04	0.05084745762711865	1.5	n/a	0.5409836065573771	0.5	1.0	0.03125	1.0	0.018867924528301886	5.0	n/a	0.05263157894736842	n/a	n/a	n/a
7352	A3_rep-1_tau-500_lambda-100_part-11	A3	0.5	0.1	0	n/a	3.0	0.0	2.0	1.0	1.0	0.816496580927726	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	331	3	30	101	0.30513595166163143	0.30513595166163143	0.4604649852759512	230	0.6948640483383686	36	35	30	0.3	0.35353535353535354	0.26785714285714285	84	64	82	7	7	12	15	9	12	11	16	10	2	29	21	13	21	27	24	25	20	26	24	2.0	0.0	0.022727272727272728	0.0	1.4752475247524752	n/a	0.25	0.3333333333333333	0.0	0.0	1.0	0.010752688172043012	0.0	n/a	0.0	n/a	n/a	n/a
7353	A3_rep-1_tau-500_lambda-100_part-12	A3	0.5	0.1	0	n/a	8.0	0.0	4.0	4.0	2.6666666666666665	1.8856180831641267	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	300	3	30	81	0.27	0.27	0.4439594576084623	219	0.73	29	30	22	0.24166666666666667	0.3333333333333333	0.24444444444444444	91	60	68	7	8	12	4	6	13	16	8	6	1	18	28	24	19	21	23	20	21	21	24	2.0	0.0	0.041666666666666664	0.0	1.4320987654320987	n/a	0.6785714285714286	0.5	2.0	0.03508771929824561	4.0	0.05714285714285714	0.0	0.0	0.0	0.0	n/a	n/a
7354	A3_rep-1_tau-500_lambda-100_part-13	A3	0.5	0.1	0	n/a	8.0	3.0	3.0	2.0	2.6666666666666665	0.4714045207910317	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	308	3	30	86	0.2792207792207792	0.2792207792207792	0.4486162454393734	222	0.7207792207792207	27	31	28	0.2647058823529412	0.31313131313131315	0.2616822429906542	75	68	79	4	12	10	6	15	8	10	9	9	3	11	21	26	29	21	25	20	27	20	22	1.0	1.0	0.017543859649122806	0.04	1.5465116279069768	n/a	0.1388888888888889	0.125	3.0	0.018518518518518517	3.0	0.0967741935483871	0.0	0.0	0.0	0.0	n/a	n/a
7355	A3_rep-1_tau-500_lambda-100_part-14	A3	0.5	0.1	0	n/a	8.0	4.0	3.0	1.0	2.6666666666666665	1.247219128924647	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	321	3	30	72	0.22429906542056074	0.22429906542056074	0.4171198804564747	249	0.7757009345794392	19	28	25	0.20652173913043478	0.25	0.21367521367521367	73	84	92	9	8	7	8	9	11	4	12	4	0	17	28	26	28	27	25	16	24	32	26	1.0	1.0	0.023809523809523808	0.06666666666666667	1.3194444444444444	n/a	0.3673469387755102	0.375	0.0	0.0	2.0	0.020833333333333332	4.0	n/a	0.06779661016949153	n/a	n/a	n/a
7356	A3_rep-1_tau-500_lambda-100_part-15	A3	0.5	0.1	0	n/a	8.0	2.0	5.0	1.0	2.6666666666666665	1.699673171197595	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	313	3	30	78	0.24920127795527156	0.24920127795527156	0.4325505762575413	235	0.7507987220447284	21	23	34	0.19444444444444445	0.24731182795698925	0.30357142857142855	87	70	78	10	10	8	13	12	7	6	7	5	0	19	26	17	23	24	26	25	26	20	29	1.0	1.0	0.015625	0.010752688172043012	1.3205128205128205	n/a	0.43902439024390244	0.375	0.0	0.0	5.0	0.06172839506172839	1.0	n/a	0.0196078431372549	n/a	n/a	n/a
7357	A3_rep-1_tau-500_lambda-100_part-16	A3	0.5	0.1	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	2.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	310	3	30	72	0.23225806451612904	0.23225806451612904	0.42227272701815666	238	0.7677419354838709	27	22	23	0.26732673267326734	0.21153846153846154	0.21904761904761905	74	82	82	8	9	13	6	9	8	9	5	5	0	15	27	23	27	18	22	27	22	24	33	1.0	0.0	0.037037037037037035	0.0	1.2361111111111112	n/a	0.4473684210526316	0.5	1.0	0.014492753623188406	4.0	0.0425531914893617	2.0	0.0	0.08333333333333333	0.0	n/a	n/a
7358	A3_rep-1_tau-500_lambda-100_part-17	A3	0.5	0.1	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	317	3	30	77	0.24290220820189273	0.24290220820189273	0.42883647868684993	240	0.7570977917981072	25	28	24	0.2336448598130841	0.27722772277227725	0.22018348623853212	82	73	85	8	11	9	9	8	10	7	6	8	1	21	20	16	27	28	26	29	24	22	27	1.0	2.0	0.023809523809523808	0.025	1.3116883116883118	n/a	0.13043478260869565	0.16666666666666666	2.0	0.011235955056179775	1.0	0.058823529411764705	n/a	n/a	n/a	n/a	n/a	n/a
7359	A3_rep-1_tau-500_lambda-100_part-18	A3	0.5	0.1	0	n/a	9.0	1.0	6.0	2.0	3.0	2.160246899469287	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	296	3	30	83	0.28040540540540543	0.28040540540540543	0.4491972996633391	213	0.7195945945945946	36	22	25	0.3050847457627119	0.2972972972972973	0.2403846153846154	82	52	79	13	12	7	8	12	6	13	7	4	1	23	22	18	18	24	20	23	24	13	28	0.0	1.0	0.0	0.007518796992481203	1.2530120481927711	n/a	0.17142857142857143	0.3333333333333333	5.0	0.07936507936507936	3.0	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.0
7360	A3_rep-1_tau-500_lambda-100_part-19	A3	0.5	0.1	0	n/a	6.0	1.0	4.0	1.0	2.0	1.4142135623730951	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	334	3	30	97	0.2904191616766467	0.2904191616766467	0.45395580424495124	237	0.7095808383233533	34	27	36	0.2857142857142857	0.25961538461538464	0.32432432432432434	85	77	75	13	13	10	11	13	9	10	8	6	4	23	23	24	21	23	27	24	28	21	23	0.0	1.0	0.0	0.011627906976744186	1.4639175257731958	n/a	0.5	0.6666666666666666	2.0	0.020833333333333332	1.0	0.023809523809523808	2.0	n/a	0.034482758620689655	n/a	n/a	n/a
7361	A3_rep-1_tau-500_lambda-100_part-2	A3	0.5	0.1	0	n/a	9.0	1.0	4.0	4.0	3.0	1.4142135623730951	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	304	3	30	75	0.24671052631578946	0.24671052631578946	0.4310967902000381	229	0.7532894736842105	23	24	28	0.20909090909090908	0.2608695652173913	0.27450980392156865	87	68	74	5	6	7	8	10	9	9	11	10	0	8	24	19	17	24	27	27	25	26	32	6.0	1.0	0.05714285714285714	0.007575757575757576	1.16	n/a	0.3953488372093023	0.2222222222222222	0.0	0.0	1.0	0.3333333333333333	1.0	n/a	0.01818181818181818	n/a	n/a	n/a
7362	A3_rep-1_tau-500_lambda-100_part-20	A3	0.5	0.1	0	n/a	7.0	2.0	4.0	1.0	2.3333333333333335	1.247219128924647	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	302	3	30	73	0.24172185430463577	0.24172185430463577	0.4281266161501341	229	0.7582781456953642	30	14	29	0.29411764705882354	0.16666666666666666	0.25	72	70	87	9	8	9	7	8	11	5	8	7	1	18	20	16	23	24	25	22	28	29	24	1.0	3.0	0.014925373134328358	0.05084745762711865	1.3424657534246576	n/a	0.47368421052631576	0.2857142857142857	1.0	0.012987012987012988	2.0	0.03636363636363636	0.0	n/a	0.0	n/a	n/a	n/a
7363	A3_rep-1_tau-500_lambda-100_part-21	A3	0.5	0.1	0	n/a	7.0	0.0	2.0	5.0	2.3333333333333335	2.0548046676563256	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	317	3	30	85	0.26813880126182965	0.26813880126182965	0.4429902758748759	232	0.7318611987381703	31	27	27	0.25833333333333336	0.26732673267326734	0.28125	89	74	69	8	13	11	9	11	7	10	7	7	2	17	22	25	21	25	19	26	29	28	20	3.0	1.0	0.028037383177570093	0.008333333333333333	1.388235294117647	n/a	0.47058823529411764	0.2857142857142857	2.0	0.022727272727272728	1.0	0.5	n/a	n/a	n/a	n/a	n/a	n/a
7364	A3_rep-1_tau-500_lambda-100_part-22	A3	0.5	0.1	0	n/a	7.0	2.0	4.0	1.0	2.3333333333333335	1.247219128924647	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	318	3	30	82	0.2578616352201258	0.2578616352201258	0.43745744056048314	236	0.7421383647798742	20	23	39	0.18867924528301888	0.25	0.325	86	69	81	7	10	8	8	13	10	10	8	7	1	16	26	28	28	23	18	20	28	19	30	2.0	0.0	0.030303030303030304	0.0	1.548780487804878	n/a	0.2857142857142857	0.42857142857142855	0.0	0.0	1.0	0.0136986301369863	1.0	3.0	0.014285714285714285	0.08823529411764706	n/a	n/a
7365	A3_rep-1_tau-500_lambda-100_part-23	A3	0.5	0.1	0	n/a	9.0	1.0	3.0	5.0	3.0	1.632993161855452	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	312	3	30	81	0.25961538461538464	0.25961538461538464	0.4384235813529999	231	0.7403846153846154	31	21	29	0.2672413793103448	0.21	0.3020833333333333	85	79	67	7	13	11	9	7	11	7	9	6	1	26	23	19	27	24	25	20	25	23	19	2.0	0.0	0.031746031746031744	0.0	1.2839506172839505	n/a	0.7450980392156863	0.7777777777777778	0.0	0.0	1.0	0.034482758620689655	1.0	4.0	0.05555555555555555	0.09523809523809523	1.0	0.021739130434782608
7366	A3_rep-1_tau-500_lambda-100_part-24	A3	0.5	0.1	0	n/a	7.0	2.0	3.0	2.0	2.3333333333333335	0.4714045207910317	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	316	3	30	69	0.21835443037974683	0.21835443037974683	0.41312924504721665	247	0.7816455696202531	24	27	18	0.23076923076923078	0.2571428571428571	0.16822429906542055	80	78	89	9	3	4	11	12	8	10	6	6	0	17	27	21	18	24	28	26	30	26	30	5.0	0.0	0.05434782608695652	0.0	1.1884057971014492	n/a	0.15151515151515152	0.14285714285714285	1.0	0.009345794392523364	1.0	0.022727272727272728	n/a	n/a	n/a	n/a	n/a	n/a
7367	A3_rep-1_tau-500_lambda-100_part-25	A3	0.5	0.1	0	n/a	5.0	1.0	2.0	2.0	1.6666666666666667	0.4714045207910317	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	332	3	30	84	0.25301204819277107	0.25301204819277107	0.43473779644984856	248	0.7469879518072289	36	29	19	0.3025210084033613	0.26851851851851855	0.18095238095238095	83	79	86	13	8	8	9	4	14	10	8	9	1	23	28	25	27	24	22	26	21	27	25	0.0	1.0	0.0	0.011764705882352941	1.5	n/a	0.48148148148148145	0.4	2.0	0.015748031496062992	1.0	0.01639344262295082	1.0	n/a	0.043478260869565216	n/a	n/a	n/a
7368	A3_rep-1_tau-500_lambda-100_part-26	A3	0.5	0.1	0	n/a	11.0	2.0	4.0	5.0	3.6666666666666665	1.247219128924647	1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	3.0	278	3	30	68	0.2446043165467626	0.2446043165467626	0.4298523524112131	210	0.7553956834532374	23	24	21	0.2169811320754717	0.2962962962962963	0.23076923076923078	83	57	70	11	8	5	8	6	9	6	9	6	0	14	22	21	11	28	20	30	27	21	16	4.0	0.0	0.04081632653061224	0.0	1.3235294117647058	n/a	0.48717948717948717	0.36363636363636365	5.0	0.049019607843137254	0.0	0.0	0.0	2.0	0.0	0.125	n/a	n/a
7369	A3_rep-1_tau-500_lambda-100_part-27	A3	0.5	0.1	0	n/a	9.0	1.0	6.0	2.0	3.0	2.160246899469287	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	3.0	314	3	30	83	0.2643312101910828	0.2643312101910828	0.4409764409920335	231	0.7356687898089171	32	21	30	0.2857142857142857	0.23333333333333334	0.26785714285714285	80	69	82	16	9	14	4	6	8	10	6	9	1	20	23	22	21	22	20	26	30	21	26	0.0	1.0	0.0	0.018518518518518517	1.2048192771084338	n/a	0.4528301886792453	0.4444444444444444	2.0	0.043478260869565216	5.0	0.040983606557377046	1.0	n/a	0.07692307692307693	n/a	n/a	n/a
7370	A3_rep-1_tau-500_lambda-100_part-28	A3	0.5	0.1	0	n/a	8.0	3.0	2.0	3.0	2.6666666666666665	0.4714045207910317	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	289	3	30	61	0.21107266435986158	0.21107266435986158	0.4080698404928877	228	0.7889273356401384	17	25	19	0.17708333333333334	0.25510204081632654	0.2	79	73	76	4	7	7	6	8	9	4	7	8	1	21	29	18	30	19	27	24	29	19	12	2.0	0.0	0.04081632653061224	0.0	0.9672131147540983	n/a	0.5882352941176471	0.375	2.0	0.017391304347826087	1.0	0.07142857142857142	3.0	n/a	0.07692307692307693	n/a	n/a	n/a
7371	A3_rep-1_tau-500_lambda-100_part-29	A3	0.5	0.1	0	n/a	10.0	3.0	5.0	2.0	3.3333333333333335	1.247219128924647	2.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	300	3	30	76	0.25333333333333335	0.25333333333333335	0.43492017147466905	224	0.7466666666666667	25	25	26	0.23148148148148148	0.29411764705882354	0.24299065420560748	83	60	81	9	13	8	9	8	4	10	6	9	0	19	23	18	27	28	22	16	19	27	25	2.0	2.0	0.04	0.025	1.381578947368421	n/a	0.24	0.3	3.0	0.03896103896103896	3.0	0.03225806451612903	n/a	n/a	n/a	n/a	n/a	n/a
7372	A3_rep-1_tau-500_lambda-100_part-3	A3	0.5	0.1	0	n/a	7.0	0.0	4.0	3.0	2.3333333333333335	1.699673171197595	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	312	3	30	81	0.25961538461538464	0.25961538461538464	0.43842358135299997	231	0.7403846153846154	29	24	28	0.24166666666666667	0.27906976744186046	0.2641509433962264	91	62	78	9	10	10	7	9	11	14	8	3	0	27	26	26	18	27	25	22	22	14	24	0.0	1.0	0.0	0.015873015873015872	1.382716049382716	n/a	0.6551724137931034	0.5714285714285714	3.0	0.023622047244094488	3.0	0.06666666666666667	0.0	0.0	0.0	0.0	n/a	n/a
7373	A3_rep-1_tau-500_lambda-100_part-30	A3	0.5	0.1	0	n/a	7.0	1.0	4.0	2.0	2.3333333333333335	1.247219128924647	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	313	3	30	92	0.2939297124600639	0.2939297124600639	0.4555601349912084	221	0.7060702875399361	27	27	38	0.24770642201834864	0.3	0.3333333333333333	82	63	76	11	14	8	10	12	10	14	6	5	2	14	22	19	26	24	26	22	30	15	23	2.0	0.0	0.031746031746031744	0.0	1.4782608695652173	n/a	0.0	0.0	3.0	0.03225806451612903	1.0	0.014925373134328358	1.0	n/a	0.020833333333333332	n/a	n/a	n/a
