	sub_id	agent	tau_gen	lambda_gen	interrupted	duration	n_tr	n_tr_b1	n_tr_b2	n_tr_b3	mean_tr_over_blocks	std_tr_over_blocks	n_tr_r1	n_tr_r2	n_tr_r3	n_tr_r4	n_tr_r5	n_tr_r6	n_tr_r7	n_tr_r8	n_tr_r9	n_tr_r10	n_val_actions	n_val_blocks	n_val_rounds	n_drills	p_drills	mean_drills	std_drills	n_steps	p_steps	n_drills_b1	n_drills_b2	n_drills_b3	mean_drills_b1	mean_drills_b2	mean_drills_b3	n_steps_b1	n_steps_b2	n_steps_b3	n_drills_r01	n_drills_r02	n_drills_r03	n_drills_r04	n_drills_r05	n_drills_r06	n_drills_r07	n_drills_r08	n_drills_r09	n_drills_r10	n_steps_r01	n_steps_r02	n_steps_r03	n_steps_r04	n_steps_r05	n_steps_r06	n_steps_r07	n_steps_r08	n_steps_r09	n_steps_r10	n_tr_giv_hides_0	n_tr_giv_hides_1	n_tr_giv_hides_2	n_tr_giv_hides_3	p_tr_giv_hides_0	p_tr_giv_hides_1	p_tr_giv_hides_2	p_tr_giv_hides_3	p_unv_if_drill	p_unv_if_step	p_visible_hide_giv_0.0_tr_disc	p_visible_hide_giv_1.0_tr_disc	n_tr_giv_hides_4	n_tr_giv_hides_5	p_tr_giv_hides_4	p_tr_giv_hides_5	n_tr_giv_hides_6	p_tr_giv_hides_6
1820	C2_rep-1_tau-1400_lambda-500_part-5	C2	1.4	0.5	0	n/a	8.0	3.0	4.0	1.0	2.6666666666666665	1.247219128924647	2.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	305	3	30	57	0.18688524590163935	0.18688524590163935	0.3898193822348026	248	0.8131147540983606	14	19	24	0.1320754716981132	0.2261904761904762	0.20869565217391303	92	65	91	3	8	1	10	10	4	6	5	5	5	21	22	17	26	26	24	30	31	31	20	4.0	2.0	1.0	1.0	0.039603960396039604	0.016260162601626018	0.043478260869565216	0.017241379310344827	1.4210526315789473	n/a	0.3333333333333333	0.25	n/a	n/a	n/a	n/a	n/a	n/a
1821	C2_rep-1_tau-1400_lambda-500_part-6	C2	1.4	0.5	0	n/a	8.0	1.0	4.0	3.0	2.6666666666666665	1.247219128924647	1.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	302	3	30	56	0.18543046357615894	0.18543046357615894	0.3886463775131446	246	0.8145695364238411	23	15	18	0.19166666666666668	0.18072289156626506	0.18181818181818182	97	68	81	3	3	5	7	8	8	5	6	5	6	26	24	21	18	28	21	31	30	22	25	3.0	3.0	2.0	0.0	0.041666666666666664	0.028846153846153848	0.024691358024691357	0.0	1.3035714285714286	n/a	0.06666666666666667	0.125	n/a	n/a	n/a	n/a	n/a	n/a
1822	C2_rep-1_tau-1400_lambda-500_part-7	C2	1.4	0.5	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	311	3	30	56	0.18006430868167203	0.18006430868167203	0.3842410095508593	255	0.819935691318328	20	21	15	0.19607843137254902	0.20388349514563106	0.14150943396226415	82	82	91	3	4	6	4	3	9	4	5	12	6	12	32	23	19	33	27	24	31	24	30	5.0	1.0	0.0	0.0	0.02512562814070352	0.012987012987012988	0.0	0.0	1.2142857142857142	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1823	C2_rep-1_tau-1400_lambda-500_part-8	C2	1.4	0.5	0	n/a	4.0	0.0	2.0	2.0	1.3333333333333333	0.9428090415820634	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	341	3	30	71	0.20821114369501467	0.20821114369501467	0.4060286484180994	270	0.7917888563049853	23	25	23	0.19166666666666668	0.22123893805309736	0.21296296296296297	97	88	85	3	5	8	6	2	13	8	3	10	13	24	28	28	30	31	23	28	29	26	23	1.0	2.0	0.0	1.0	0.012987012987012988	0.03125	0.0	0.010752688172043012	1.5633802816901408	n/a	0.32	0.25	n/a	n/a	n/a	n/a	n/a	n/a
1824	C2_rep-1_tau-1400_lambda-500_part-9	C2	1.4	0.5	0	n/a	6.0	1.0	4.0	1.0	2.0	1.4142135623730951	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	315	3	30	55	0.1746031746031746	0.1746031746031746	0.3796273251778221	260	0.8253968253968254	18	20	17	0.15517241379310345	0.23529411764705882	0.14912280701754385	98	65	97	5	5	5	11	7	4	5	7	4	2	25	22	20	25	29	28	31	29	23	28	0.0	4.0	1.0	1.0	0.0	0.034482758620689655	0.0125	0.019230769230769232	1.1636363636363636	n/a	0.23809523809523808	0.16666666666666666	0.0	n/a	0.0	n/a	n/a	n/a
1825	C2_rep-1_tau-1500_lambda-500_part-0	C2	1.5	0.5	0	n/a	9.0	2.0	4.0	3.0	3.0	0.816496580927726	2.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	286	3	30	58	0.20279720279720279	0.20279720279720279	0.40208269962140003	228	0.7972027972027972	21	20	17	0.21	0.24096385542168675	0.1650485436893204	79	63	86	5	3	4	6	6	5	5	10	9	5	11	33	21	30	22	21	17	26	27	20	3.0	2.0	2.0	2.0	0.039473684210526314	0.08333333333333333	0.03636363636363636	0.020618556701030927	1.3620689655172413	n/a	0.2	0.2222222222222222	0.0	n/a	0.0	n/a	n/a	n/a
1826	C2_rep-1_tau-1500_lambda-500_part-1	C2	1.5	0.5	0	n/a	7.0	0.0	3.0	4.0	2.3333333333333335	1.699673171197595	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	313	3	30	60	0.19169329073482427	0.19169329073482427	0.393633043610516	253	0.8083067092651757	23	16	21	0.19166666666666668	0.16666666666666666	0.21649484536082475	97	80	76	10	2	4	10	5	5	10	6	3	5	26	25	23	26	23	31	26	30	23	20	1.0	4.0	2.0	0.0	0.013888888888888888	0.03636363636363636	0.020833333333333332	0.0	1.4	n/a	0.6	0.2857142857142857	n/a	n/a	n/a	n/a	n/a	n/a
1827	C2_rep-1_tau-1500_lambda-500_part-10	C2	1.5	0.5	0	n/a	6.0	1.0	4.0	1.0	2.0	1.4142135623730951	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	319	3	30	64	0.2006269592476489	0.2006269592476489	0.4004694526061771	255	0.799373040752351	23	17	24	0.20353982300884957	0.17525773195876287	0.22018348623853212	90	80	85	2	11	6	7	10	8	6	6	3	5	23	25	30	18	26	28	23	29	33	20	1.0	1.0	3.0	0.0	0.010526315789473684	0.017857142857142856	0.03225806451612903	0.0	1.15625	n/a	0.16	0.3333333333333333	1.0	n/a	0.017857142857142856	n/a	n/a	n/a
1828	C2_rep-1_tau-1500_lambda-500_part-2	C2	1.5	0.5	0	n/a	7.0	1.0	5.0	1.0	2.3333333333333335	1.8856180831641267	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	318	3	30	62	0.1949685534591195	0.1949685534591195	0.39617649680562567	256	0.8050314465408805	22	12	28	0.2018348623853211	0.13333333333333333	0.23529411764705882	87	78	91	4	12	7	6	9	5	6	3	4	6	21	24	25	20	27	31	30	27	30	21	2.0	5.0	0.0	0.0	0.017699115044247787	0.03333333333333333	0.0	0.0	1.532258064516129	n/a	0.14285714285714285	0.14285714285714285	n/a	n/a	n/a	n/a	n/a	n/a
1829	C2_rep-1_tau-1500_lambda-500_part-3	C2	1.5	0.5	0	n/a	5.0	1.0	2.0	2.0	1.6666666666666667	0.4714045207910317	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	328	3	30	64	0.1951219512195122	0.1951219512195122	0.39629455632370536	264	0.8048780487804879	22	18	24	0.18803418803418803	0.1836734693877551	0.21238938053097345	95	80	89	4	9	9	2	9	6	11	5	5	4	32	27	27	23	27	30	22	31	24	21	1.0	1.0	0.0	3.0	0.01639344262295082	0.009174311926605505	0.0	0.04285714285714286	1.359375	n/a	1.0	0.6	n/a	n/a	n/a	n/a	n/a	n/a
1830	C2_rep-1_tau-1500_lambda-500_part-4	C2	1.5	0.5	0	n/a	8.0	4.0	4.0	0.0	2.6666666666666665	1.8856180831641267	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	307	3	30	62	0.20195439739413681	0.20195439739413681	0.40145836492382103	245	0.7980456026058632	18	23	21	0.18181818181818182	0.26136363636363635	0.175	81	65	99	5	9	7	2	7	9	8	5	5	5	20	27	29	23	29	27	24	24	21	21	2.0	3.0	3.0	n/a	0.011299435028248588	0.07317073170731707	0.033707865168539325	n/a	1.2741935483870968	n/a	0.22857142857142856	0.25	n/a	n/a	n/a	n/a	n/a	n/a
1831	C2_rep-1_tau-1500_lambda-500_part-5	C2	1.5	0.5	0	n/a	9.0	1.0	5.0	3.0	3.0	1.632993161855452	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	307	3	30	55	0.1791530944625407	0.1791530944625407	0.38348046000681274	252	0.8208469055374593	19	13	23	0.1743119266055046	0.15853658536585366	0.19827586206896552	90	69	93	0	7	6	5	7	8	3	12	3	4	25	29	20	25	29	28	30	24	19	23	6.0	0.0	3.0	0.0	0.041666666666666664	0.0	0.041666666666666664	0.0	1.4545454545454546	n/a	0.4782608695652174	0.2222222222222222	n/a	n/a	n/a	n/a	n/a	n/a
1832	C2_rep-1_tau-1500_lambda-500_part-6	C2	1.5	0.5	0	n/a	3.0	1.0	2.0	0.0	1.0	0.816496580927726	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	335	3	30	57	0.1701492537313433	0.1701492537313433	0.375763868920377	278	0.8298507462686567	16	20	21	0.14678899082568808	0.18867924528301888	0.175	93	86	99	5	2	8	10	6	3	8	3	4	8	20	34	20	26	30	27	28	33	32	28	2.0	1.0	0.0	0.0	0.012658227848101266	0.012048192771084338	0.0	0.0	1.3508771929824561	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1833	C2_rep-1_tau-1500_lambda-500_part-7	C2	1.5	0.5	0	n/a	6.0	1.0	3.0	2.0	2.0	0.816496580927726	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	343	3	30	79	0.2303206997084548	0.2303206997084548	0.42103809209412707	264	0.7696793002915452	22	34	23	0.1864406779661017	0.2905982905982906	0.21296296296296297	96	83	85	8	7	6	12	8	9	8	8	7	6	28	27	30	22	28	27	27	23	29	23	0.0	5.0	1.0	0.0	0.0	0.032467532467532464	0.05555555555555555	0.0	1.5316455696202531	n/a	0.4489795918367347	0.5	0.0	0.0	0.0	0.0	n/a	n/a
1834	C2_rep-1_tau-1500_lambda-500_part-8	C2	1.5	0.5	0	n/a	3.0	0.0	1.0	2.0	1.0	0.816496580927726	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	336	3	30	68	0.20238095238095238	0.20238095238095238	0.4017746912068144	268	0.7976190476190477	26	21	21	0.21666666666666667	0.18421052631578946	0.20588235294117646	94	93	81	8	6	6	8	8	4	9	5	5	9	17	30	30	28	28	32	27	31	24	21	1.0	1.0	1.0	0.0	0.010638297872340425	0.006134969325153374	0.045454545454545456	0.0	1.4264705882352942	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1835	C2_rep-1_tau-1500_lambda-500_part-9	C2	1.5	0.5	0	n/a	4.0	2.0	1.0	1.0	1.3333333333333333	0.4714045207910317	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	335	3	30	65	0.19402985074626866	0.19402985074626866	0.3954519790893066	270	0.8059701492537313	13	27	25	0.11926605504587157	0.24324324324324326	0.21739130434782608	96	84	90	5	4	8	3	10	11	6	6	9	3	31	25	28	33	26	25	30	21	27	24	2.0	0.0	1.0	1.0	0.016129032258064516	0.0	0.008130081300813009	0.02	1.4461538461538461	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1836	C2_rep-1_tau-1600_lambda-500_part-0	C2	1.6	0.5	0	n/a	9.0	4.0	3.0	2.0	3.0	0.816496580927726	2.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	295	3	30	69	0.23389830508474577	0.23389830508474577	0.4233082658810586	226	0.7661016949152543	22	18	29	0.24444444444444444	0.20454545454545456	0.24786324786324787	68	70	88	7	9	7	7	6	8	4	5	10	6	15	27	18	29	30	18	26	22	26	15	3.0	1.0	1.0	1.0	0.0297029702970297	0.02857142857142857	0.015625	0.015873015873015872	1.4202898550724639	n/a	0.058823529411764705	0.1111111111111111	3.0	n/a	0.09375	n/a	n/a	n/a
1837	C2_rep-1_tau-1600_lambda-500_part-1	C2	1.6	0.5	0	n/a	7.0	1.0	3.0	3.0	2.3333333333333335	0.9428090415820634	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	333	3	30	73	0.21921921921921922	0.21921921921921922	0.41371747986293145	260	0.7807807807807807	30	21	22	0.2564102564102564	0.19811320754716982	0.2	87	85	88	9	7	4	11	5	9	4	6	10	8	27	29	21	25	31	27	21	30	21	28	1.0	2.0	2.0	2.0	0.008333333333333333	0.047619047619047616	0.01834862385321101	0.03333333333333333	1.4246575342465753	n/a	0.44	0.42857142857142855	0.0	n/a	0.0	n/a	n/a	n/a
1838	C2_rep-1_tau-1600_lambda-500_part-10	C2	1.6	0.5	0	n/a	12.0	3.0	6.0	3.0	4.0	1.4142135623730951	2.0	0.0	1.0	2.0	0.0	1.0	2.0	2.0	1.0	1.0	308	3	30	50	0.16233766233766234	0.16233766233766234	0.368760282194823	258	0.8376623376623377	19	11	20	0.17757009345794392	0.12643678160919541	0.17543859649122806	88	76	94	2	5	8	4	11	5	5	3	3	4	21	31	27	27	25	23	26	24	23	31	4.0	0.0	3.0	2.0	0.06451612903225806	0.0	0.05454545454545454	0.028985507246376812	1.4	n/a	0.325	0.25	3.0	n/a	0.04411764705882353	n/a	n/a	n/a
1839	C2_rep-1_tau-1600_lambda-500_part-2	C2	1.6	0.5	0	n/a	8.0	2.0	4.0	2.0	2.6666666666666665	0.9428090415820634	1.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	307	3	30	69	0.2247557003257329	0.2247557003257329	0.4174213404904237	238	0.7752442996742671	31	15	23	0.26495726495726496	0.19230769230769232	0.20535714285714285	86	63	89	7	5	6	5	8	5	11	9	10	3	29	31	17	21	19	21	25	27	26	22	4.0	1.0	1.0	2.0	0.041666666666666664	0.025	0.016666666666666666	0.037037037037037035	1.4057971014492754	n/a	0.37142857142857144	0.25	0.0	n/a	0.0	n/a	n/a	n/a
1840	C2_rep-1_tau-1600_lambda-500_part-3	C2	1.6	0.5	0	n/a	10.0	1.0	4.0	5.0	3.3333333333333335	1.699673171197595	1.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	298	3	30	56	0.18791946308724833	0.18791946308724833	0.3906478445867181	242	0.8120805369127517	20	16	20	0.17391304347826086	0.17777777777777778	0.21505376344086022	95	74	73	6	4	5	5	2	5	7	4	8	10	19	25	18	20	25	24	26	32	27	26	6.0	2.0	2.0	0.0	0.061855670103092786	0.031746031746031744	0.037037037037037035	0.0	1.5	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1841	C2_rep-1_tau-1600_lambda-500_part-4	C2	1.6	0.5	0	n/a	6.0	2.0	3.0	1.0	2.0	0.816496580927726	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	322	3	30	62	0.19254658385093168	0.19254658385093168	0.394299881940469	260	0.8074534161490683	18	15	29	0.16666666666666666	0.15625	0.2457627118644068	90	81	89	7	8	4	5	8	8	9	6	4	3	25	28	32	20	28	28	19	30	28	22	4.0	1.0	1.0	n/a	0.024096385542168676	0.007194244604316547	0.058823529411764705	n/a	1.403225806451613	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1842	C2_rep-1_tau-1600_lambda-500_part-5	C2	1.6	0.5	0	n/a	8.0	3.0	4.0	1.0	2.6666666666666665	1.247219128924647	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	319	3	30	63	0.1974921630094044	0.1974921630094044	0.39810678034827696	256	0.8025078369905956	23	19	21	0.22115384615384615	0.1958762886597938	0.17796610169491525	81	78	97	6	6	8	8	4	1	4	8	3	15	19	30	26	26	28	27	29	25	25	21	5.0	3.0	0.0	0.0	0.047619047619047616	0.016216216216216217	0.0	0.0	1.253968253968254	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1843	C2_rep-1_tau-1600_lambda-500_part-6	C2	1.6	0.5	0	n/a	7.0	2.0	3.0	2.0	2.3333333333333335	0.4714045207910317	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	320	3	30	54	0.16875	0.16875	0.3745309566644659	266	0.83125	18	21	15	0.1651376146788991	0.21875	0.13043478260869565	91	75	100	1	8	7	4	4	5	6	3	9	7	24	24	22	22	32	24	30	32	27	29	1.0	4.0	2.0	0.0	0.008333333333333333	0.05970149253731343	0.01639344262295082	0.0	1.1111111111111112	n/a	0.10810810810810811	0.14285714285714285	n/a	n/a	n/a	n/a	n/a	n/a
1844	C2_rep-1_tau-1600_lambda-500_part-7	C2	1.6	0.5	0	n/a	3.0	0.0	2.0	1.0	1.0	0.816496580927726	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	330	3	30	57	0.17272727272727273	0.17272727272727273	0.3780113252053053	273	0.8272727272727273	25	19	13	0.20833333333333334	0.1919191919191919	0.11711711711711711	95	80	98	3	2	5	5	5	5	6	12	6	8	24	34	20	31	31	21	30	24	30	28	3.0	0.0	0.0	n/a	0.014705882352941176	0.0	0.0	n/a	1.4912280701754386	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1845	C2_rep-1_tau-1600_lambda-500_part-8	C2	1.6	0.5	0	n/a	7.0	1.0	5.0	1.0	2.3333333333333335	1.8856180831641267	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	330	3	30	49	0.1484848484848485	0.1484848484848485	0.3555799463626711	281	0.8515151515151516	18	17	14	0.15384615384615385	0.1827956989247312	0.11666666666666667	99	76	106	8	6	6	3	5	7	3	1	5	5	28	30	23	27	31	24	30	35	31	22	6.0	1.0	0.0	n/a	0.027906976744186046	0.009345794392523364	0.0	n/a	1.5918367346938775	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1846	C2_rep-1_tau-1600_lambda-500_part-9	C2	1.6	0.5	0	n/a	8.0	1.0	4.0	3.0	2.6666666666666665	1.247219128924647	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	313	3	30	63	0.2012779552715655	0.2012779552715655	0.4009552842815058	250	0.7987220447284346	21	18	24	0.1926605504587156	0.18	0.23076923076923078	88	82	80	4	3	6	7	4	9	6	8	8	8	12	25	22	29	32	27	30	27	20	26	1.0	3.0	2.0	2.0	0.0136986301369863	0.04477611940298507	0.013605442176870748	0.07692307692307693	1.253968253968254	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1847	C2_rep-1_tau-1700_lambda-500_part-0	C2	1.7	0.5	0	n/a	6.0	0.0	3.0	3.0	2.0	1.4142135623730951	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	305	3	30	52	0.17049180327868851	0.17049180327868851	0.3760642874475978	253	0.8295081967213115	22	15	15	0.18333333333333332	0.16853932584269662	0.15625	98	74	81	3	4	4	8	5	5	3	7	7	6	24	32	21	17	24	22	33	29	29	22	3.0	1.0	2.0	n/a	0.02112676056338028	0.010752688172043012	0.02857142857142857	n/a	1.3269230769230769	n/a	0.2727272727272727	0.16666666666666666	n/a	n/a	n/a	n/a	n/a	n/a
1848	C2_rep-1_tau-1700_lambda-500_part-1	C2	1.7	0.5	0	n/a	9.0	0.0	5.0	4.0	3.0	2.160246899469287	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	319	3	30	69	0.21630094043887146	0.21630094043887146	0.4117218036540344	250	0.7836990595611285	27	21	21	0.225	0.20588235294117646	0.21649484536082475	93	81	76	6	3	6	5	13	4	7	10	6	9	26	24	25	30	18	32	29	26	26	14	5.0	0.0	1.0	3.0	0.043478260869565216	0.0	0.038461538461538464	0.0234375	1.5217391304347827	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1849	C2_rep-1_tau-1700_lambda-500_part-10	C2	1.7	0.5	0	n/a	6.0	0.0	4.0	2.0	2.0	1.632993161855452	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	318	3	30	57	0.1792452830188679	0.1792452830188679	0.3835575726463419	261	0.8207547169811321	18	16	23	0.15	0.17582417582417584	0.21495327102803738	102	75	84	4	3	7	4	8	4	7	6	9	5	26	27	18	26	28	26	22	30	27	31	5.0	1.0	0.0	0.0	0.0273224043715847	0.01282051282051282	0.0	0.0	1.3157894736842106	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1850	C2_rep-1_tau-1700_lambda-500_part-2	C2	1.7	0.5	0	n/a	7.0	3.0	3.0	1.0	2.3333333333333335	0.9428090415820634	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	309	3	30	64	0.20711974110032363	0.20711974110032363	0.4052420930096706	245	0.7928802588996764	24	21	19	0.24	0.21649484536082475	0.16964285714285715	76	76	93	5	8	5	6	4	9	8	6	7	6	20	28	20	19	32	27	24	30	21	24	3.0	1.0	2.0	1.0	0.021739130434782608	0.010752688172043012	0.03508771929824561	0.047619047619047616	1.59375	n/a	0.23076923076923078	0.14285714285714285	n/a	n/a	n/a	n/a	n/a	n/a
1851	C2_rep-1_tau-1700_lambda-500_part-3	C2	1.7	0.5	0	n/a	4.0	2.0	0.0	2.0	1.3333333333333333	0.9428090415820634	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	342	3	30	76	0.2222222222222222	0.2222222222222222	0.41573970964154905	266	0.7777777777777778	29	21	26	0.25	0.175	0.24528301886792453	87	99	80	8	10	6	9	5	4	8	7	6	13	17	26	30	24	31	31	28	29	30	20	1.0	1.0	0.0	2.0	0.006993006993006993	0.013157894736842105	0.0	0.02631578947368421	1.5921052631578947	n/a	0.3076923076923077	0.25	n/a	n/a	n/a	n/a	n/a	n/a
1852	C2_rep-1_tau-1700_lambda-500_part-4	C2	1.7	0.5	0	n/a	8.0	3.0	3.0	2.0	2.6666666666666665	0.4714045207910317	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	301	3	30	58	0.19269102990033224	0.19269102990033224	0.39441247051314376	243	0.8073089700996677	17	25	16	0.17894736842105263	0.25773195876288657	0.14678899082568808	78	72	93	3	3	6	6	8	11	5	7	6	3	12	33	19	30	28	16	31	29	29	16	5.0	0.0	3.0	0.0	0.02824858757062147	0.0	0.17647058823529413	0.0	1.3620689655172413	n/a	0.1724137931034483	0.125	n/a	n/a	n/a	n/a	n/a	n/a
1853	C2_rep-1_tau-1700_lambda-500_part-5	C2	1.7	0.5	0	n/a	6.0	1.0	3.0	2.0	2.0	0.816496580927726	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	324	3	30	76	0.2345679012345679	0.2345679012345679	0.4237284518945807	248	0.7654320987654321	31	20	25	0.26956521739130435	0.19607843137254902	0.2336448598130841	84	82	82	4	5	8	10	12	5	6	12	5	9	27	31	17	26	19	30	30	24	23	21	1.0	1.0	1.0	3.0	0.0196078431372549	0.017857142857142856	0.0196078431372549	0.018072289156626505	1.5789473684210527	n/a	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
1854	C2_rep-1_tau-1700_lambda-500_part-6	C2	1.7	0.5	0	n/a	9.0	3.0	4.0	2.0	3.0	0.816496580927726	1.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	306	3	30	64	0.20915032679738563	0.20915032679738563	0.4067019395059881	242	0.7908496732026143	17	20	27	0.18478260869565216	0.20618556701030927	0.23076923076923078	75	77	90	7	7	7	8	11	2	4	7	7	4	18	29	13	28	25	27	23	29	29	21	3.0	4.0	0.0	2.0	0.06666666666666667	0.02030456852791878	0.0	0.03636363636363636	1.703125	n/a	0.2222222222222222	0.2222222222222222	n/a	n/a	n/a	n/a	n/a	n/a
1855	C2_rep-1_tau-1700_lambda-500_part-7	C2	1.7	0.5	0	n/a	8.0	2.0	2.0	4.0	2.6666666666666665	0.9428090415820634	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	311	3	30	66	0.21221864951768488	0.21221864951768488	0.4088788259552883	245	0.7877813504823151	19	27	20	0.18269230769230768	0.24324324324324326	0.20833333333333334	85	84	76	0	7	8	2	5	11	5	10	11	7	8	29	28	31	26	25	29	26	19	24	4.0	0.0	1.0	2.0	0.05405405405405406	0.0	0.013157894736842105	0.0425531914893617	1.3484848484848484	n/a	0.38461538461538464	0.25	1.0	n/a	0.0625	n/a	n/a	n/a
1856	C2_rep-1_tau-1700_lambda-500_part-8	C2	1.7	0.5	0	n/a	4.0	1.0	2.0	1.0	1.3333333333333333	0.4714045207910317	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	331	3	30	63	0.1903323262839879	0.1903323262839879	0.3925632838859405	268	0.8096676737160121	23	18	22	0.2	0.1782178217821782	0.19130434782608696	92	83	93	1	5	10	5	9	1	9	10	7	6	30	31	26	20	27	35	27	26	24	22	1.0	3.0	0.0	0.0	0.0125	0.015957446808510637	0.0	0.0	1.0476190476190477	n/a	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
1857	C2_rep-1_tau-1700_lambda-500_part-9	C2	1.7	0.5	0	n/a	7.0	1.0	4.0	2.0	2.3333333333333335	1.247219128924647	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	306	3	30	58	0.1895424836601307	0.1895424836601307	0.39193893726967194	248	0.8104575163398693	21	12	25	0.1926605504587156	0.14285714285714285	0.22123893805309736	88	72	88	2	5	3	7	7	4	10	5	11	4	23	31	20	29	29	22	23	23	25	23	2.0	4.0	1.0	0.0	0.014705882352941176	0.047058823529411764	0.01694915254237288	0.0	1.3620689655172413	n/a	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
1858	C2_rep-1_tau-1800_lambda-500_part-0	C2	1.8	0.5	0	n/a	6.0	0.0	3.0	3.0	2.0	1.4142135623730951	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	315	3	30	63	0.2	0.2	0.4000000000000001	252	0.8	19	26	18	0.15833333333333333	0.2653061224489796	0.18556701030927836	101	72	79	5	3	8	5	10	8	9	6	5	4	20	28	28	24	26	28	27	23	31	17	3.0	2.0	1.0	0.0	0.02608695652173913	0.020618556701030927	0.019230769230769232	0.0	1.5396825396825398	n/a	0.19047619047619047	0.16666666666666666	0.0	n/a	0.0	n/a	n/a	n/a
1859	C2_rep-1_tau-1800_lambda-500_part-1	C2	1.8	0.5	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	322	3	30	55	0.17080745341614906	0.17080745341614906	0.37634062665840257	267	0.8291925465838509	17	22	16	0.14655172413793102	0.22	0.1509433962264151	99	78	90	3	8	2	6	8	6	9	7	2	4	26	28	32	23	28	28	27	29	25	21	1.0	2.0	3.0	0.0	0.020833333333333332	0.02666666666666667	0.023622047244094488	0.0	1.290909090909091	n/a	0.07142857142857142	0.16666666666666666	n/a	n/a	n/a	n/a	n/a	n/a
